time,open,high,low,close,volume
2022-11-04 20:00:00,141.61,141.8,141.6,141.75,30949
2022-11-04 19:00:00,141.62,141.65,141.49,141.6,19844
2022-11-04 18:00:00,141.32,141.64,141.31,141.64,25728
2022-11-04 17:00:00,141.56,141.8,141.15,141.29,980091
2022-11-04 16:00:00,140.18,141.81,139.85,141.8,9840256
2022-11-04 15:00:00,137.29,140.39,137.0,140.145,5626339
2022-11-04 14:00:00,138.29,139.23,137.11,137.31,5118329
2022-11-04 13:00:00,138.11,139.94,137.59,138.34,7088428
2022-11-04 12:00:00,140.92,141.46,138.07,138.11,8701650
2022-11-04 11:00:00,139.66,142.29,138.66,140.91,12027444
2022-11-04 10:00:00,138.8,140.63,136.97,139.64,8166103
2022-11-04 09:00:00,136.4677,138.9,134.35,138.8,632344
2022-11-04 08:00:00,136.36,136.7,136.0,136.4,37129
2022-11-04 07:00:00,136.0,136.8,136.0,136.8,18814
2022-11-04 06:00:00,135.73,136.21,135.59,136.0,15367
2022-11-04 05:00:00,135.05,136.3,134.73,135.7,18509
2022-11-03 20:00:00,134.22,134.75,134.22,134.66,30127
2022-11-03 19:00:00,134.24,134.34,134.1,134.16,19601
2022-11-03 18:00:00,134.25,134.44,134.12,134.2,20177
2022-11-03 17:00:00,134.21,134.9476,134.08,134.44,426032
2022-11-03 16:00:00,135.24,136.116,134.0801,134.21,6520958
2022-11-03 15:00:00,134.2601,135.49,134.1,135.225,4053997
2022-11-03 14:00:00,135.76,135.9015,134.24,134.25,3428464
2022-11-03 13:00:00,134.985,135.9292,134.25,135.76,5379233
2022-11-03 12:00:00,136.77,137.81,134.1262,135.025,7760323
2022-11-03 11:00:00,130.25,137.27,129.7014,136.76,13725243
2022-11-03 10:00:00,129.21,132.24,129.05,130.2093,6525550
2022-11-03 09:00:00,130.6,132.21,128.85,129.2,226365
2022-11-03 08:00:00,131.35,131.35,129.9,130.2,61950
2022-11-03 07:00:00,131.43,131.51,130.72,131.11,17521
2022-11-03 06:00:00,131.7,132.05,131.35,131.35,9146
2022-11-03 05:00:00,131.91,132.05,131.39,131.5,44850
2022-11-02 20:00:00,131.81,131.97,131.45,131.7,44673
2022-11-02 19:00:00,132.23,132.24,131.8,131.8,38750
2022-11-02 18:00:00,132.45,132.75,132.2,132.2,43091
2022-11-02 17:00:00,132.19,132.74,131.48,132.45,1194938
2022-11-02 16:00:00,136.78,138.74,132.1124,132.22,13353103
2022-11-02 15:00:00,138.2401,142.1,135.82,136.8,15057015
2022-11-02 14:00:00,137.82,138.41,137.06,138.26,3677549
2022-11-02 13:00:00,138.51,139.02,137.17,137.82,4805301
2022-11-02 12:00:00,139.57,139.9,138.12,138.475,5871500
2022-11-02 11:00:00,140.06,140.7,137.93,139.56,9705551
2022-11-02 10:00:00,137.27,141.57,136.81,140.0673,10534406
2022-11-02 09:00:00,137.27,137.86,137.0,137.35,130225
2022-11-02 08:00:00,137.0,137.76,136.9,137.5,35759
2022-11-02 07:00:00,137.4,137.4,136.72,136.72,5984
2022-11-02 06:00:00,137.59,137.59,137.26,137.32,2737
2022-11-02 05:00:00,136.41,137.78,136.41,137.46,6653
2022-11-01 20:00:00,137.4,137.4,136.8,136.9,34067
2022-11-01 19:00:00,137.27,137.44,135.43,137.3,20894
2022-11-01 18:00:00,136.86,138.2,135.43,137.1,473677
2022-11-01 17:00:00,135.43,137.26,133.52,137.0,848044
2022-11-01 16:00:00,136.89,137.01,135.3,135.4,5459265
2022-11-01 15:00:00,136.375,137.14,136.1201,136.885,3566861
2022-11-01 14:00:00,136.88,137.33,135.94,136.3731,3453118
2022-11-01 13:00:00,137.61,138.55,136.58,136.88,4769428
2022-11-01 12:00:00,136.1,137.8,135.82,137.63,6825132
2022-11-01 11:00:00,137.69,138.01,135.19,136.1,8836864
2022-11-01 10:00:00,138.12,139.25,137.0581,137.67,7574003
2022-11-01 09:00:00,137.33,138.58,134.37,138.15,197816
2022-11-01 08:00:00,137.47,137.6,137.03,137.54,32639
2022-11-01 07:00:00,137.5,137.66,137.32,137.54,9037
2022-11-01 06:00:00,137.2,137.59,137.2,137.27,8990
2022-11-01 05:00:00,135.26,137.47,135.26,137.38,30673
2022-10-31 20:00:00,134.98,135.05,134.53,134.7,47309
2022-10-31 19:00:00,134.95,135.1,134.91,134.97,11807
2022-10-31 18:00:00,135.17,135.29,134.91,135.0,14208
2022-10-31 17:00:00,134.97,135.35,134.82,135.17,961324
2022-10-31 16:00:00,135.575,135.67,134.73,135.0,6680394
2022-10-31 15:00:00,135.82,136.24,135.2001,135.58,4921960
2022-10-31 14:00:00,134.86,136.43,134.54,135.83,5277232
2022-10-31 13:00:00,135.15,135.84,134.0701,134.845,5496181
2022-10-31 12:00:00,133.66,137.5,133.26,135.1199,6926636
2022-10-31 11:00:00,135.13,136.09,132.97,133.67,9078246
2022-10-31 10:00:00,137.38,138.38,134.2801,135.1542,6584170
2022-10-31 09:00:00,137.5507,138.2981,137.01,137.38,235625
2022-10-31 08:00:00,137.37,138.2,137.03,137.99,72776
2022-10-31 07:00:00,137.03,137.2,136.95,137.1,11797
2022-10-31 06:00:00,136.75,137.38,136.75,137.01,18083
2022-10-31 05:00:00,137.4,137.6,136.68,136.73,46239
2022-10-28 20:00:00,138.88,138.92,138.71,138.79,30960
2022-10-28 19:00:00,138.7,138.89,138.67,138.88,15996
2022-10-28 18:00:00,138.81,138.88,138.66,138.73,43237
2022-10-28 17:00:00,138.34,138.87,138.15,138.86,523944
2022-10-28 16:00:00,137.16,138.5,136.79,138.34,8404369
2022-10-28 15:00:00,136.92,137.22,136.57,137.16,4055752
2022-10-28 14:00:00,137.36,137.64,136.45,136.92,4529320
2022-10-28 13:00:00,136.15,137.99,136.06,137.3501,6961149
2022-10-28 12:00:00,134.5,137.0,134.5,136.14,7497247
2022-10-28 11:00:00,134.35,135.13,131.18,134.48,9299102
2022-10-28 10:00:00,130.88,135.41,130.37,134.336,7621625
2022-10-28 09:00:00,129.95,132.0,128.39,130.88,145947
2022-10-28 08:00:00,129.86,130.69,129.67,130.3,56676
2022-10-28 07:00:00,129.95,130.1,129.75,130.04,15340
2022-10-28 06:00:00,130.01,130.01,129.53,129.67,12246
2022-10-28 05:00:00,129.04,130.12,129.04,130.12,11959
2022-10-27 20:00:00,130.33,130.7,130.26,130.56,20410
2022-10-27 19:00:00,130.76,130.96,130.26,130.4,25861
2022-10-27 18:00:00,130.17,131.12,129.82,130.75,132210
2022-10-27 17:00:00,131.7,131.98,127.55,130.29,1981412
2022-10-27 16:00:00,132.29,133.01,131.55,131.69,6991347
2022-10-27 15:00:00,132.845,133.16,132.04,132.3,3819341
2022-10-27 14:00:00,132.54,133.7203,132.13,132.845,4977065
2022-10-27 13:00:00,132.31,132.92,131.669,132.52,4849886
2022-10-27 12:00:00,134.2119,135.18,132.2,132.28,6370800
2022-10-27 11:00:00,131.93,136.68,131.35,134.25,13031900
2022-10-27 10:00:00,136.0,138.38,131.22,131.91,12702474
2022-10-27 09:00:00,133.11,136.2,128.638,136.0,497342
2022-10-27 08:00:00,132.75,134.12,132.75,134.12,134060
2022-10-27 07:00:00,132.81,133.12,132.39,132.6,24589
2022-10-27 06:00:00,133.02,133.1,132.78,132.8,25031
2022-10-27 05:00:00,133.94,133.94,132.83,133.08,47355
2022-10-26 20:00:00,134.8,134.95,134.25,134.48,96512
2022-10-26 19:00:00,133.9,135.12,133.56,134.78,223127
2022-10-26 18:00:00,134.0,135.47,133.91,133.91,453030
2022-10-26 17:00:00,128.96,134.93,128.51,134.0,1513118
2022-10-26 16:00:00,130.0499,130.0499,128.77,128.95,6477981
2022-10-26 15:00:00,130.0999,130.58,129.26,130.02,4582014
2022-10-26 14:00:00,130.92,130.94,128.66,130.11,6602353
2022-10-26 13:00:00,132.9999,133.33,130.8,130.93,5147311
2022-10-26 12:00:00,131.91,133.88,131.9,132.98,7022419
2022-10-26 11:00:00,130.69,133.02,129.6,131.9,10416345
2022-10-26 10:00:00,129.0,131.24,127.08,130.69,9064794
2022-10-26 09:00:00,129.18,129.83,128.61,129.01,146964
2022-10-26 08:00:00,129.5,129.9,128.75,129.28,79999
2022-10-26 07:00:00,129.23,129.76,129.21,129.37,11780
2022-10-26 06:00:00,129.84,129.84,129.05,129.63,5275
2022-10-26 05:00:00,129.02,130.0,129.02,129.86,64042
2022-10-25 20:00:00,128.75,128.75,128.1511,128.5,132353
2022-10-25 19:00:00,129.42,130.05,128.0,128.8,220696
2022-10-25 18:00:00,130.11,130.2,129.4001,129.49,70867
2022-10-25 17:00:00,132.52,132.75,129.27,130.09,1066985
2022-10-25 16:00:00,132.3199,133.0,132.19,132.61,6570889
2022-10-25 15:00:00,131.5435,132.8296,131.4741,132.32,4558751
2022-10-25 14:00:00,132.06,132.43,131.345,131.54,4741401
2022-10-25 13:00:00,131.8998,132.78,131.55,132.06,5591451
2022-10-25 12:00:00,130.67,132.74,130.47,131.89,6756241
2022-10-25 11:00:00,130.6,131.6495,129.7,130.67,10083604
2022-10-25 10:00:00,125.94,130.65,125.87,130.6097,8932607
2022-10-25 09:00:00,126.0061,126.279,125.5181,125.87,77603
2022-10-25 08:00:00,125.96,126.2,125.8,125.83,12948
2022-10-25 07:00:00,125.99,126.05,125.66,126.05,2294
2022-10-25 06:00:00,125.68,125.8,125.63,125.8,1634
2022-10-25 05:00:00,126.28,126.6,126.0,126.0,7143
2022-10-24 20:00:00,125.85,125.9,125.6,125.6,27020
2022-10-24 19:00:00,125.6,125.85,125.55,125.85,17154
2022-10-24 18:00:00,125.4201,125.86,125.4,125.56,30217
2022-10-24 17:00:00,125.99,126.12,125.18,125.5,609892
2022-10-24 16:00:00,126.12,127.1,125.6711,125.99,6987027
2022-10-24 15:00:00,125.3,126.82,125.2,126.1,6827359
2022-10-24 14:00:00,125.0299,125.64,124.24,125.27,5069547
2022-10-24 13:00:00,125.0899,125.57,124.46,125.04,5745610
2022-10-24 12:00:00,123.3645,125.2475,122.95,125.085,7368141
2022-10-24 11:00:00,122.6999,123.4825,120.64,123.34,9487692
2022-10-24 10:00:00,125.07,125.65,122.2,122.65,7565795
2022-10-24 09:00:00,125.14,125.9699,124.349,125.3,213527
2022-10-24 08:00:00,125.06,125.88,124.94,125.65,80268
2022-10-24 07:00:00,124.4,125.14,124.11,125.14,26569
2022-10-24 06:00:00,123.3,124.43,123.17,124.39,16222
2022-10-24 05:00:00,124.23,124.48,122.58,123.36,37119
2022-10-21 20:00:00,125.08,125.45,125.08,125.45,40093
2022-10-21 19:00:00,124.95,125.09,124.95,125.05,16643
2022-10-21 18:00:00,125.04,125.05,124.66,124.98,78779
2022-10-21 17:00:00,124.66,125.29,124.5,125.03,1013121
2022-10-21 16:00:00,124.0901,124.98,123.87,124.6,8652439
2022-10-21 15:00:00,124.469,124.8899,123.64,124.0904,6264151
2022-10-21 14:00:00,122.82,124.48,122.73,124.4767,5677829
2022-10-21 13:00:00,122.695,123.92,122.49,122.82,7859944
2022-10-21 12:00:00,120.84,122.836,119.84,122.7046,8085688
2022-10-21 11:00:00,122.255,124.44,120.64,120.82,11319264
2022-10-21 10:00:00,119.35,122.46,118.87,122.255,9374088
2022-10-21 09:00:00,120.3003,121.94,118.99,119.37,370335
2022-10-21 08:00:00,120.6,120.8,120.18,120.3,43213
2022-10-21 07:00:00,120.72,120.72,120.07,120.47,9141
2022-10-21 06:00:00,120.27,120.75,120.08,120.75,6679
2022-10-21 05:00:00,120.54,120.9,120.11,120.2,17893
2022-10-20 20:00:00,120.67,120.67,119.81,120.0,93781
2022-10-20 19:00:00,120.95,121.1,120.4,120.5,90227
2022-10-20 18:00:00,121.19,121.4,120.75,121.1,50543
2022-10-20 17:00:00,121.94,121.97,120.8204,121.15,807197
2022-10-20 16:00:00,122.0,122.77,121.27,121.83,8782804
2022-10-20 15:00:00,122.58,122.73,121.3617,121.9985,7593719
2022-10-20 14:00:00,123.85,124.33,122.36,122.6077,6599951
2022-10-20 13:00:00,126.13,126.21,123.32,123.85,8199043
2022-10-20 12:00:00,127.44,127.59,125.22,126.1124,8002065
2022-10-20 11:00:00,125.67,127.69,125.3795,127.4208,12444788
2022-10-20 10:00:00,120.43,125.73,120.31,125.6101,10604493
2022-10-20 09:00:00,120.799,122.05,120.13,120.53,234529
2022-10-20 08:00:00,120.6,120.87,120.3,120.78,36648
2022-10-20 07:00:00,119.4,120.79,119.4,120.77,15068
2022-10-20 06:00:00,119.11,119.8,119.11,119.69,6810
2022-10-20 05:00:00,118.5,119.37,118.5,119.01,15723
2022-10-19 20:00:00,119.62,119.69,118.7,119.05,36346
2022-10-19 19:00:00,120.12,120.12,119.6,119.6,28103
2022-10-19 18:00:00,120.11,120.29,120.0,120.1,19666
2022-10-19 17:00:00,120.51,121.04,119.51,120.05,654977
2022-10-19 16:00:00,119.95,120.61,119.35,120.57,7302200
2022-10-19 15:00:00,119.95,121.2,119.71,119.94,6345456
2022-10-19 14:00:00,120.07,120.14,118.81,119.9499,4845141
2022-10-19 13:00:00,121.63,121.74,119.625,120.09,5019203
2022-10-19 12:00:00,121.03,122.12,120.46,121.655,7206848
2022-10-19 11:00:00,118.81,123.5,118.34,121.05,11571871
2022-10-19 10:00:00,118.04,120.61,117.72,118.858,7124035
2022-10-19 09:00:00,119.689,120.43,117.7,118.04,355690
2022-10-19 08:00:00,119.25,119.65,118.0,118.8,98051
2022-10-19 07:00:00,120.09,120.09,118.81,119.1,22586
2022-10-19 06:00:00,119.25,120.18,119.19,120.18,18614
2022-10-19 05:00:00,119.87,119.95,118.4,119.27,99229
2022-10-18 20:00:00,121.1,121.55,121.06,121.44,38938
2022-10-18 19:00:00,121.38,121.39,121.0,121.13,57719
2022-10-18 18:00:00,121.51,121.61,121.33,121.36,49231
2022-10-18 17:00:00,119.67,121.68,119.2201,121.57,775175
2022-10-18 16:00:00,118.82,120.155,118.05,119.68,10119152
2022-10-18 15:00:00,120.13,120.67,117.59,118.84,8776953
2022-10-18 14:00:00,118.58,120.28,117.97,120.14,6875159
2022-10-18 13:00:00,118.01,119.725,117.19,118.555,8040377
2022-10-18 12:00:00,118.765,118.9099,116.18,118.02,9502989
2022-10-18 11:00:00,121.03,123.79,118.55,118.78,10930935
2022-10-18 10:00:00,123.01,124.92,120.26,120.9939,8913396
2022-10-18 09:00:00,121.9999,123.2,121.46,123.0,408546
2022-10-18 08:00:00,121.47,122.23,121.47,121.9,116070
2022-10-18 07:00:00,121.46,121.95,121.31,121.31,9593
2022-10-18 06:00:00,120.79,121.45,120.65,121.45,12610
2022-10-18 05:00:00,121.53,122.1,120.78,120.78,57468
2022-10-17 20:00:00,119.8001,120.8,119.8,120.6,87996
2022-10-17 19:00:00,119.37,120.0,119.37,119.9,61645
2022-10-17 18:00:00,119.1,119.38,119.0,119.3046,29938
2022-10-17 17:00:00,118.88,119.32,118.69,119.11,791128
2022-10-17 16:00:00,118.9341,119.48,118.25,118.87,8714734
2022-10-17 15:00:00,118.9522,119.335,118.5085,118.93,5225338
2022-10-17 14:00:00,118.55,119.41,118.24,118.98,4791453
2022-10-17 13:00:00,118.68,118.86,117.92,118.54,5872848
2022-10-17 12:00:00,116.15,119.32,116.07,118.6894,9407419
2022-10-17 11:00:00,117.46,118.678,115.37,116.15,10267683
2022-10-17 10:00:00,114.44,118.8,114.21,117.44,9572539
2022-10-17 09:00:00,114.0007,114.48,111.99,114.24,323023
2022-10-17 08:00:00,114.02,114.02,113.56,113.79,80435
2022-10-17 07:00:00,113.79,114.13,113.59,114.04,23864
2022-10-17 06:00:00,113.51,113.8,113.32,113.7,8537
2022-10-17 05:00:00,112.27,114.7,112.27,113.44,32498
2022-10-14 20:00:00,111.79,111.8,111.19,111.19,38885
2022-10-14 19:00:00,111.87,111.87,111.77,111.77,54098
2022-10-14 18:00:00,112.0,112.04,111.81,111.87,57350
2022-10-14 17:00:00,112.27,112.32,111.9,111.96,1352481
2022-10-14 16:00:00,114.01,114.44,112.04,112.31,10898865
2022-10-14 15:00:00,113.915,114.03,112.8501,114.009,6459104
2022-10-14 14:00:00,113.14,114.0707,112.96,113.9109,5673006
2022-10-14 13:00:00,113.34,114.19,112.44,113.11,6983216
2022-10-14 12:00:00,114.39,115.75,113.14,113.35,9937822
2022-10-14 11:00:00,115.76,116.18,112.99,114.34,15120206
2022-10-14 10:00:00,121.35,121.61,115.53,115.78,11701507
2022-10-14 09:00:00,119.505,121.9,118.6901,121.2,333833
2022-10-14 08:00:00,119.51,120.0,118.7,118.7,72889
2022-10-14 07:00:00,118.56,119.72,118.56,119.64,42557
2022-10-14 06:00:00,118.4,118.93,118.19,118.93,38528
2022-10-14 05:00:00,120.04,120.04,118.35,118.35,17400
2022-10-13 20:00:00,119.76,119.85,119.65,119.84,40926
2022-10-13 19:00:00,119.62,119.8,119.54,119.71,30367
2022-10-13 18:00:00,119.5,119.7,119.5,119.6,33355
2022-10-13 17:00:00,119.6,119.8678,119.33,119.45,604267
2022-10-13 16:00:00,119.8,120.3299,118.89,119.58,12345881
2022-10-13 15:00:00,119.46,119.98,118.36,119.815,7663357
2022-10-13 14:00:00,118.17,120.55,118.07,119.475,8142075
2022-10-13 13:00:00,118.91,119.5,116.92,118.1501,8672931
2022-10-13 12:00:00,113.565,120.7799,113.2552,118.9,16935792
2022-10-13 11:00:00,110.95,114.4,110.47,113.59,14092490
2022-10-13 10:00:00,110.17,111.59,108.13,110.9555,12689514
2022-10-13 09:00:00,114.7485,116.55,109.6,110.18,1313924
2022-10-13 08:00:00,114.7,115.4,114.63,115.0,55865
2022-10-13 07:00:00,114.7,114.98,114.61,114.69,8917
2022-10-13 06:00:00,114.74,115.09,114.68,114.74,5209
2022-10-13 05:00:00,114.69,114.76,114.25,114.74,11601
2022-10-12 20:00:00,114.98,115.13,114.93,114.95,30077
2022-10-12 19:00:00,115.0,115.07,114.9,115.0,14566
2022-10-12 18:00:00,114.86,114.95,114.8,114.91,29258
2022-10-12 17:00:00,115.02,115.25,114.7,114.91,879830
2022-10-12 16:00:00,115.31,115.92,114.85,115.01,7281124
2022-10-12 15:00:00,115.1456,116.39,114.82,115.3072,6685552
2022-10-12 14:00:00,115.59,115.9,114.8801,115.12,4006717
2022-10-12 13:00:00,115.91,116.01,114.54,115.5984,4676897
2022-10-12 12:00:00,113.645,116.17,113.5101,115.9,6940585
2022-10-12 11:00:00,115.56,115.8592,113.45,113.6303,8372469
2022-10-12 10:00:00,116.6,117.35,114.72,115.54,7586906
2022-10-12 09:00:00,117.2,117.4499,115.41,116.55,269614
2022-10-12 08:00:00,117.28,117.43,117.1,117.2,24582
2022-10-12 07:00:00,117.44,117.44,117.0,117.15,11371
2022-10-12 06:00:00,116.96,117.73,116.95,117.2,18839
2022-10-12 05:00:00,117.0,117.12,116.7,117.01,20463
2022-10-11 20:00:00,116.06,116.34,115.87,116.2988,31259
2022-10-11 19:00:00,115.95,116.09,115.86,116.05,38000
2022-10-11 18:00:00,116.2,116.2,115.75,115.91,45793
2022-10-11 17:00:00,115.86,116.21,115.69,116.1,976881
2022-10-11 16:00:00,115.015,116.06,114.12,115.86,9969826
2022-10-11 15:00:00,117.43,117.68,114.87,115.02,6583261
2022-10-11 14:00:00,117.61,118.38,116.5401,117.4203,7215393
2022-10-11 13:00:00,116.84,118.46,115.82,117.61,8613189
2022-10-11 12:00:00,113.46,117.61,113.43,116.85,10383831
2022-10-11 11:00:00,113.75,115.3444,112.83,113.4705,11567595
2022-10-11 10:00:00,115.8,116.92,113.72,113.74,8161066
2022-10-11 09:00:00,114.8416,116.409,114.79,115.7945,233307
2022-10-11 08:00:00,114.8,115.65,114.79,115.5,71084
2022-10-11 07:00:00,114.61,115.0,114.59,114.97,42695
2022-10-11 06:00:00,114.66,115.07,114.63,114.89,27127
2022-10-11 05:00:00,115.86,115.86,114.6,114.7,28100
2022-10-10 20:00:00,116.42,116.7,116.0,116.0,51124
2022-10-10 19:00:00,116.2,116.42,116.03,116.42,31003
2022-10-10 18:00:00,116.4,116.7,116.0479,116.2455,64118
2022-10-10 17:00:00,116.7,116.86,116.35,116.39,762142
2022-10-10 16:00:00,116.94,118.025,116.55,116.65,10891019
2022-10-10 15:00:00,117.49,117.78,116.33,116.92,7365016
2022-10-10 14:00:00,115.17,118.08,114.46,117.508,8324012
2022-10-10 13:00:00,116.6,116.61,114.96,115.18,5865981
2022-10-10 12:00:00,114.675,116.9499,114.47,116.5927,9935995
2022-10-10 11:00:00,116.465,117.12,114.0812,114.675,13341447
2022-10-10 10:00:00,120.67,121.2432,116.352,116.46,10289803
2022-10-10 09:00:00,119.6997,120.75,119.0515,120.5201,930078
2022-10-10 08:00:00,119.4,119.91,119.23,119.69,53200
2022-10-10 07:00:00,119.36,119.41,119.22,119.25,11898
2022-10-10 06:00:00,119.31,119.81,119.15,119.8,12389
2022-10-10 05:00:00,120.28,120.28,118.92,119.18,43992
